draw,school_id,program,base_eligible,base_riders,scen_eligible,scen_riders
170,291,basic,360.481,242.075,285.372,170.593
170,292,basic,498.05,297.523,209.394,101.679
170,930,basic,399.132,350.073,398.221,349.207
170,935,basic,435.311,318.829,297.745,190.68
170,939,basic,151.394,64.63,95.598,33.143
170,949,basic,378.377,325.497,242.625,196.672
170,955,basic,43.989,41.79,31.912,30.316
170,971,gifted,516.078,523.834,501.924,509.467
170,972,basic,263.549,203.491,226.605,168.616
170,974,basic,85.702,77.804,64.784,57.931
170,977,basic,240.134,189.675,153.383,110.858
171,103,basic,269.146,252.173,269.146,252.173
171,104,basic,126.384,55.142,126.384,55.142
171,105,basic,420.147,213.768,420.147,213.768
171,105,gifted,126.596,129.562,126.596,129.562
171,106,basic,451.001,311.581,451.001,311.581
171,106,gifted,88.57,90.645,88.57,90.645
171,107,basic,512.236,261.173,512.236,261.173
171,109,basic,142.857,108.028,142.857,108.028
171,110,basic,406.953,227.671,406.953,227.671
171,113,basic,377.365,260.948,377.365,260.948
171,113,gifted,110.259,112.842,110.259,112.842
171,115,basic,140.251,92.181,140.251,92.181
171,117,basic,246.331,164.791,246.331,164.791
171,117,gifted,47.355,48.464,47.355,48.464
171,118,basic,266.729,150.643,266.729,150.643
171,130,basic,677.965,428.152,677.965,428.152
171,201,basic,77.976,52.604,29.891,15.27
171,202,basic,174.787,85.386,142.234,63.424
171,203,basic,280.693,196.399,217.262,145.643
171,204,basic,180.571,126.029,120.347,73.901
171,208,basic,138.307,118.979,55.353,41.632
171,209,basic,156.616,47.302,16.391,4.376
171,210,basic,193.217,73.561,168.588,61.692
171,211,basic,73.668,46.549,33.616,20.229
171,212,gifted,205.994,210.819,200.641,205.341
171,215,basic,115.179,64.34,40.298,19.935
171,218,basic,155.486,95.982,112.65,67.845
171,220,basic,84.337,69.09,38.817,25.848
171,221,basic,160.024,107.742,49.295,23.737
171,222,basic,134.155,79.441,81.154,36.515
171,225,basic,79.976,37.739,39.031,15.825
171,226,basic,252.196,157.49,179.792,100.162
171,229,basic,253.184,217.805,190.712,159.344
171,230,basic,107.331,74.259,40.085,23.449
171,233,basic,280.759,171.517,155.691,89.402
171,234,basic,73.44,61.788,39.867,30.03
171,235,basic,82.658,50.88,49.213,27.239
171,236,basic,50.367,44.384,37.361,32.028
171,239,basic,271.158,152.625,194.184,98.993
171,241,basic,386.68,109.361,353.722,96.665
171,242,basic,150.633,103.228,134.823,91.071
171,243,basic,218.603,111.708,175.091,87.137
171,244,basic,35.36,32.823,15.804,14.244
171,245,basic,317.558,276.906,274.372,235.879
171,246,basic,242.376,116.968,118.127,48.738
171,247,basic,370.376,105.087,341.356,94.397
171,248,basic,149.539,94.57,102.353,62.904
171,249,basic,29.655,22.945,4.182,2.369
171,250,basic,85.998,67.115,30.113,21.757
171,251,basic,131.206,58.093,90.649,36.893
171,252,basic,230.614,168.52,206.534,147.084
171,255,basic,85.042,57.737,55.962,36.435
171,257,basic,119.365,107.886,80.943,71.447
171,259,basic,163.678,123.255,106.5,72.506
171,261,basic,171.682,156.902,85.941,75.447
171,262,basic,186.509,147.383,135.591,102.137
171,264,basic,81.483,32.983,52.034,19.786
171,266,basic,107.098,89.54,54.591,41.812
171,267,basic,116.825,104.342,80.719,70.56
171,268,basic,110.692,105.157,80.826,76.784
171,269,basic,103.181,96.629,60.51,56.091
171,270,basic,153.059,107.453,84.636,50.183
171,272,basic,38.453,36.071,12.607,11.516
171,275,basic,95.307,89.705,78.142,73.398
171,276,basic,150.555,67.361,106.501,45.545
171,277,basic,128.624,85.553,64.59,40.711
171,279,basic,106.324,42.799,29.412,10.455
171,281,basic,65.945,45.046,9.82,5.439
171,282,basic,78.943,62.987,21.18,13.721
171,286,basic,179.335,108.927,125.519,61.725
171,287,gifted,190.0,194.451,114.766,117.455
171,288,basic,185.8,164.466,128.402,109.938
171,289,basic,107.076,98.694,61.483,55.494
171,291,basic,360.588,258.635,286.603,188.233
171,292,basic,494.828,294.574,206.174,103.248
171,930,basic,399.363,360.892,398.646,360.211
171,935,basic,436.01,328.973,302.318,205.761
171,939,basic,150.109,64.465,94.505,34.101
171,949,basic,374.315,327.925,237.354,198.008
171,955,basic,44.881,42.637,31.289,29.725
171,971,gifted,516.616,528.717,502.617,514.391
171,972,basic,258.831,207.239,221.359,172.038
171,974,basic,86.658,79.065,66.041,59.48
171,977,basic,242.693,187.751,156.882,112.325
172,103,basic,257.892,241.599,257.892,241.599
172,104,basic,145.957,53.449,145.957,53.449
172,105,basic,459.693,212.577,459.693,212.577
172,105,gifted,138.512,139.881,138.512,139.881
172,106,basic,454.986,287.247,454.986,287.247
172,106,gifted,89.353,90.236,89.353,90.236
172,107,basic,510.415,244.843,510.415,244.843
172,109,basic,154.45,108.216,154.45,108.216
172,110,basic,390.221,218.25,390.221,218.25
172,113,basic,392.233,251.171,392.233,251.171
172,113,gifted,114.603,115.736,114.603,115.736
172,115,basic,142.59,82.845,142.59,82.845
172,117,basic,252.019,166.518,252.019,166.518
172,117,gifted,48.448,48.927,48.448,48.927
172,118,basic,277.048,143.835,277.048,143.835
172,130,basic,652.763,394.836,652.763,394.836
172,201,basic,78.289,52.404,28.141,15.372
172,202,basic,169.113,83.372,134.361,61.359
172,203,basic,260.847,184.398,197.687,135.225
172,204,basic,181.516,131.195,113.224,74.253
172,208,basic,133.719,117.623,53.792,41.781
172,209,basic,153.691,45.357,14.823,3.966
172,210,basic,193.674,77.52,168.545,65.551
172,211,basic,83.199,51.254,37.577,22.344
172,212,gifted,206.165,208.203,200.723,202.707
172,215,basic,121.029,68.077,46.222,22.929
172,218,basic,153.503,92.015,109.457,64.452
172,220,basic,88.414,74.341,42.011,30.259
172,221,basic,164.084,119.517,49.651,28.142
172,222,basic,154.309,87.465,100.309,45.369
172,225,basic,84.75,40.003,41.141,17.505
172,226,basic,254.237,176.657,180.855,115.785
172,229,basic,249.002,217.224,187.236,159.915
172,230,basic,118.814,78.869,49.21,29.21
172,233,basic,279.642,168.778,149.484,85.94
172,234,basic,75.311,63.913,40.581,31.69
172,235,basic,80.957,51.079,48.635,27.987
172,236,basic,49.736,45.926,36.353,33.213
172,239,basic,265.002,150.998,193.531,103.033
172,241,basic,385.54,115.726,350.532,102.683
172,242,basic,155.934,107.737,139.991,95.803
172,243,basic,221.196,110.941,179.533,88.481
172,244,basic,37.063,34.627,16.426,15.023
172,245,basic,318.712,293.469,273.653,250.663
172,246,basic,237.891,114.724,112.363,48.471
172,247,basic,366.994,107.263,336.045,96.333
172,248,basic,146.802,89.041,100.915,59.916
172,249,basic,32.542,25.242,4.464,2.713
172,250,basic,79.661,59.872,28.522,20.282
172,251,basic,130.711,61.982,91.558,40.824
172,252,basic,245.947,188.117,223.404,167.88
172,255,basic,87.742,56.554,59.429,37.191
172,257,basic,120.909,112.181,81.006,74.273
172,259,basic,149.484,112.496,91.792,64.172
172,261,basic,174.824,162.714,88.693,80.889
172,262,basic,182.494,146.054,131.864,101.815
172,264,basic,80.94,34.704,53.617,22.029
172,266,basic,108.031,93.513,57.587,46.978
172,267,basic,117.845,109.424,78.731,72.304
172,268,basic,110.414,104.893,83.732,79.546
172,269,basic,105.69,99.874,59.323,55.825
172,270,basic,170.636,116.514,98.845,59.601
172,272,basic,43.528,41.106,14.84,13.853
172,275,basic,94.743,89.822,75.665,71.697
172,276,basic,149.168,70.064,106.704,48.61
172,277,basic,129.568,83.554,65.255,40.538
172,279,basic,110.68,44.118,30.61,11.155
172,281,basic,73.15,47.869,8.119,4.564
172,282,basic,76.455,57.733,21.685,14.149
172,286,basic,180.039,118.213,129.56,72.271
172,287,gifted,190.0,191.878,115.263,116.402
172,288,basic,185.724,166.313,124.214,107.879
172,289,basic,100.087,89.652,56.844,48.816
172,291,basic,359.914,275.289,287.631,206.403
172,292,basic,498.072,284.204,210.885,105.184
172,930,basic,398.989,365.361,398.078,364.495
172,935,basic,435.568,326.395,300.968,203.71
172,939,basic,155.507,68.953,99.764,38.81
172,949,basic,378.292,324.234,240.204,194.872
172,955,basic,42.642,40.51,32.002,30.402
172,971,gifted,515.543,520.639,501.047,506.0
172,972,basic,260.309,209.695,223.164,174.798
172,974,basic,89.51,81.679,69.366,62.542
172,977,basic,239.352,182.703,152.745,110.168
173,103,basic,269.803,239.382,269.803,239.382
173,104,basic,142.17,61.643,142.17,61.643
173,105,basic,451.98,243.5,451.98,243.5
173,105,gifted,136.188,137.039,136.188,137.039
173,106,basic,474.857,314.895,474.857,314.895
173,106,gifted,93.255,93.838,93.255,93.838
173,107,basic,524.34,280.422,524.34,280.422
173,109,basic,150.422,102.033,150.422,102.033
173,110,basic,395.291,233.566,395.291,233.566
173,113,basic,386.766,248.266,386.766,248.266
173,113,gifted,113.006,113.712,113.006,113.712
173,115,basic,155.37,101.41,155.37,101.41
173,117,basic,271.4,176.363,271.4,176.363
173,117,gifted,52.174,52.5,52.174,52.5
173,118,basic,275.682,159.654,275.682,159.654
173,130,basic,667.499,427.438,667.499,427.438
173,201,basic,79.578,53.856,29.971,16.316
173,202,basic,171.495,88.645,137.699,65.361
173,203,basic,254.568,173.516,197.541,130.103
173,204,basic,188.297,126.549,120.651,72.363
173,208,basic,134.66,107.089,53.406,37.116
173,209,basic,153.749,62.154,16.812,6.092
173,210,basic,193.135,89.382,168.066,75.317
173,211,basic,74.586,47.738,35.251,21.597
173,212,gifted,206.113,207.401,200.822,202.077
173,215,basic,121.649,69.166,47.957,23.537
173,218,basic,163.753,105.813,116.701,73.914
173,220,basic,88.594,66.864,42.321,24.772
173,221,basic,167.011,112.281,51.096,25.626
173,222,basic,149.257,75.013,101.977,38.797
173,225,basic,89.015,46.704,45.381,21.148
173,226,basic,253.462,156.703,183.159,102.125
173,229,basic,255.191,200.371,194.203,148.602
173,230,basic,112.216,76.687,42.865,25.593
173,233,basic,283.524,180.488,153.489,92.546
173,234,basic,74.333,56.636,42.315,29.291
173,235,basic,84.804,51.581,51.675,28.291
173,236,basic,50.391,43.5,37.91,31.657
173,239,basic,267.203,154.336,193.459,103.386
173,241,basic,384.756,140.855,350.657,124.654
173,242,basic,160.072,106.075,144.079,94.339
173,243,basic,220.612,125.235,176.699,98.193
173,244,basic,37.808,34.517,17.021,14.769
173,245,basic,317.239,253.741,271.72,212.025
173,246,basic,224.949,121.393,108.679,52.021
173,247,basic,374.501,139.528,344.86,125.754
173,248,basic,147.467,95.265,99.932,62.973
173,249,basic,34.121,24.755,4.863,2.611
173,250,basic,88.217,65.562,31.743,22.173
173,251,basic,126.65,64.764,86.62,41.314
173,252,basic,239.213,168.962,217.731,150.975
173,255,basic,88.516,59.755,59.863,39.01
173,257,basic,124.963,104.822,86.931,70.247
173,259,basic,152.688,110.026,95.206,63.184
173,261,basic,166.081,147.087,80.079,65.452
173,262,basic,189.607,141.321,135.132,96.644
173,264,basic,81.865,39.809,51.817,23.923
173,266,basic,110.665,86.921,57.934,42.538
173,267,basic,123.456,98.611,84.581,65.974
173,268,basic,110.9,105.354,81.395,77.325
173,269,basic,105.702,95.434,63.135,54.995
173,270,basic,161.453,106.976,92.325,52.814
173,272,basic,43.385,40.477,14.32,12.865
173,275,basic,92.912,85.921,76.382,70.217
173,276,basic,153.416,79.982,106.977,53.947
173,277,basic,126.994,85.339,62.619,40.187
173,279,basic,102.991,49.799,30.234,13.219
173,281,basic,72.655,49.836,8.745,4.994
173,282,basic,77.83,58.888,20.634,13.125
173,286,basic,178.793,101.671,127.006,59.106
173,287,gifted,190.0,191.187,112.154,112.854
173,288,basic,188.012,152.801,134.049,101.643
173,289,basic,105.556,92.135,60.405,49.936
173,291,basic,364.367,237.205,294.002,173.456
173,292,basic,497.072,302.911,209.767,109.746
173,930,basic,399.169,331.759,398.201,330.84
173,935,basic,435.583,307.064,305.587,192.604
173,939,basic,154.634,73.583,98.084,40.302
173,949,basic,381.691,309.586,240.969,181.92
173,955,basic,45.878,43.578,32.766,31.122
173,971,gifted,516.597,519.824,502.55,505.689
173,972,basic,262.607,194.182,226.941,162.257
173,974,basic,82.321,71.373,62.55,52.618
173,977,basic,236.013,169.999,151.716,102.162
174,103,basic,270.995,250.835,270.995,250.835
174,104,basic,133.543,53.853,133.543,53.853
174,105,basic,455.753,230.946,455.753,230.946
174,105,gifted,137.325,138.944,137.325,138.944
174,106,basic,451.086,298.702,451.086,298.702
174,106,gifted,88.587,89.631,88.587,89.631
174,107,basic,520.145,267.481,520.145,267.481
174,109,basic,149.764,104.183,149.764,104.183
174,110,basic,408.023,212.034,408.023,212.034
174,113,basic,390.81,257.621,390.81,257.621
174,113,gifted,114.187,115.534,114.187,115.534
174,115,basic,148.414,95.462,148.414,95.462
174,117,basic,251.824,156.568,251.824,156.568
174,117,gifted,48.411,48.981,48.411,48.981
174,118,basic,267.208,148.388,267.208,148.388
174,130,basic,672.123,389.282,672.123,389.282
174,201,basic,75.537,52.988,29.181,16.289
174,202,basic,171.95,87.683,138.773,64.919
174,203,basic,253.399,186.854,192.626,137.087
174,204,basic,173.861,127.288,112.134,73.12
174,208,basic,134.209,112.345,53.343,39.056
174,209,basic,146.466,45.615,14.158,3.912
174,210,basic,190.524,73.545,166.189,62.028
174,211,basic,85.983,56.676,40.771,25.652
174,212,gifted,205.792,208.219,200.245,202.606
174,215,basic,127.232,65.46,51.35,22.844
174,218,basic,159.434,100.725,116.203,71.902
174,220,basic,89.836,72.677,42.16,27.387
174,221,basic,166.441,103.88,51.576,23.489
174,222,basic,146.322,81.341,96.854,40.504
174,225,basic,89.3,44.442,42.904,18.906
174,226,basic,254.808,145.021,185.121,95.01
174,229,basic,249.09,217.062,186.53,158.381
174,230,basic,106.181,77.259,40.612,25.605
174,233,basic,285.252,176.499,152.545,88.957
174,234,basic,77.702,65.983,43.756,33.777
174,235,basic,80.164,47.64,46.071,24.452
174,236,basic,50.58,44.524,38.385,32.939
174,239,basic,268.406,158.315,197.251,107.179
174,241,basic,387.379,116.355,354.865,103.524
174,242,basic,156.303,108.38,141.193,96.738
174,243,basic,217.176,114.867,176.551,91.427
174,244,basic,36.833,34.06,16.88,15.105
174,245,basic,321.655,271.649,274.769,227.237
174,246,basic,228.343,117.784,101.21,45.472
174,247,basic,369.811,110.409,341.017,99.539
174,248,basic,142.171,93.727,97.98,63.01
174,249,basic,32.906,24.757,5.031,2.793
174,250,basic,86.5,70.659,30.01,22.958
174,251,basic,138.308,59.636,96.613,38.742
174,252,basic,244.788,176.618,221.479,156.411
174,255,basic,87.494,61.275,59.707,40.278
174,257,basic,124.32,111.3,88.007,76.978
174,259,basic,161.299,130.541,100.708,75.248
174,261,basic,164.254,151.467,80.733,72.122
174,262,basic,191.277,151.092,138.285,104.322
174,264,basic,82.754,31.577,56.201,20.388
174,266,basic,104.886,84.454,54.387,40.78
174,267,basic,122.363,105.614,82.924,69.841
174,268,basic,110.818,105.277,83.827,79.636
174,269,basic,104.398,97.895,62.553,58.142
174,270,basic,153.161,113.553,88.103,56.474
174,272,basic,44.081,41.504,15.933,14.764
174,275,basic,95.385,89.821,77.333,72.671
174,276,basic,143.584,63.711,101.423,43.463
174,277,basic,131.636,92.073,66.19,44.208
174,279,basic,105.813,44.071,29.143,10.919
174,281,basic,63.905,45.903,8.032,4.753
174,282,basic,74.472,62.339,21.49,15.086
174,286,basic,178.626,95.3,127.668,54.103
174,287,gifted,190.0,192.24,114.328,115.676
174,288,basic,175.309,152.613,116.581,96.822
174,289,basic,106.394,98.759,61.254,55.903
174,291,basic,367.073,247.117,294.376,178.698
174,292,basic,501.815,301.9,204.496,103.917
174,930,basic,399.085,364.4,398.132,363.495
174,935,basic,435.454,330.4,303.048,207.313
174,939,basic,152.144,64.511,96.72,35.055
174,949,basic,379.236,336.603,242.595,206.811
174,955,basic,44.596,42.366,32.96,31.312
174,971,gifted,515.869,521.951,502.051,507.97
174,972,basic,262.975,209.848,226.038,175.057
174,974,basic,85.902,78.683,65.454,59.257
174,977,basic,238.099,194.459,150.915,114.956
175,103,basic,278.724,234.661,278.724,234.661
175,104,basic,145.512,54.698,145.512,54.698
175,105,basic,471.779,208.073,471.779,208.073
175,105,gifted,142.154,142.749,142.154,142.749
175,106,basic,470.251,283.572,470.251,283.572
175,106,gifted,92.351,92.737,92.351,92.737
175,107,basic,523.248,224.447,523.248,224.447
175,109,basic,152.346,93.096,152.346,93.096
175,110,basic,394.824,198.78,394.824,198.78
175,113,basic,391.626,219.404,391.626,219.404
175,113,gifted,114.426,114.905,114.426,114.905
175,115,basic,141.418,82.092,141.418,82.092
175,117,basic,258.743,140.558,258.743,140.558
175,117,gifted,49.741,49.949,49.741,49.949
175,118,basic,266.94,129.643,266.94,129.643
175,130,basic,656.198,372.134,656.198,372.134
175,201,basic,75.439,57.431,27.957,15.191
175,202,basic,167.153,90.66,131.924,61.946
175,203,basic,261.569,193.454,205.089,143.684
175,204,basic,178.052,133.144,111.218,70.538
175,208,basic,132.106,105.997,52.652,31.023
175,209,basic,149.893,62.765,14.454,5.105
175,210,basic,190.11,88.758,165.906,73.552
175,211,basic,79.333,56.229,35.624,23.789
175,212,gifted,205.835,206.697,200.517,201.357
175,215,basic,118.559,75.454,45.462,24.232
175,218,basic,156.404,113.811,113.952,80.434
175,220,basic,92.387,72.784,43.095,25.958
175,221,basic,161.265,123.3,46.071,22.661
175,222,basic,146.038,82.493,94.876,36.594
175,225,basic,87.326,48.689,41.899,19.163
175,226,basic,249.742,172.031,175.43,103.571
175,229,basic,257.545,226.466,194.976,167.028
175,230,basic,108.327,83.25,41.665,26.109
175,233,basic,278.863,199.558,146.788,96.13
175,234,basic,77.791,65.49,41.539,31.07
175,235,basic,82.881,55.221,50.832,29.251
175,236,basic,51.332,44.694,37.998,32.027
175,239,basic,269.557,162.511,191.095,100.841
175,241,basic,385.045,133.745,352.277,117.084
175,242,basic,156.823,114.886,140.986,101.382
175,243,basic,218.031,133.543,175.389,103.822
175,244,basic,37.873,34.54,17.897,15.563
175,245,basic,320.512,278.311,271.751,231.988
175,246,basic,231.722,133.822,108.989,52.321
175,247,basic,374.279,134.826,346.287,120.855
175,248,basic,143.359,103.764,98.853,68.903
175,249,basic,29.574,24.697,4.431,2.42
175,250,basic,82.262,69.434,31.628,24.298
175,251,basic,135.582,70.567,95.688,44.883
175,252,basic,239.583,182.717,216.616,160.914
175,255,basic,84.423,65.313,55.495,40.615
175,257,basic,122.797,111.396,84.25,74.776
175,259,basic,166.765,132.614,106.269,76.712
175,261,basic,177.228,160.326,89.221,76.719
175,262,basic,186.335,155.905,130.209,103.071
175,264,basic,80.709,41.325,51.043,24.061
175,266,basic,107.86,94.736,55.868,45.428
175,267,basic,113.425,102.418,76.62,67.586
175,268,basic,108.35,102.932,82.423,78.301
175,269,basic,109.939,101.425,64.03,57.811
175,270,basic,149.736,110.066,82.676,49.167
175,272,basic,41.301,38.393,14.939,13.349
175,275,basic,97.25,90.647,77.762,72.133
175,276,basic,154.113,84.017,109.907,56.977
175,277,basic,123.458,92.957,58.736,41.013
175,279,basic,101.479,51.716,27.531,12.012
175,281,basic,62.196,48.416,8.93,5.352
175,282,basic,77.735,66.55,23.256,15.554
175,286,basic,179.948,106.836,127.918,58.141
175,287,gifted,190.0,190.796,112.841,113.314
175,288,basic,187.049,158.553,128.781,103.198
175,289,basic,105.779,88.667,61.34,47.146
175,291,basic,358.863,233.084,283.456,161.12
175,292,basic,498.637,301.318,208.758,97.677
175,930,basic,399.332,324.052,398.518,323.279
175,935,basic,436.586,301.38,302.872,175.461
175,939,basic,150.062,67.059,93.27,31.433
175,949,basic,380.468,310.874,241.467,178.998
175,955,basic,43.14,40.702,31.831,29.958
175,971,gifted,515.509,517.667,500.831,502.928
175,972,basic,259.659,190.085,224.132,156.451
175,974,basic,86.821,77.074,65.41,56.734
175,977,basic,234.239,187.462,148.491,107.776
176,103,basic,271.644,244.071,271.644,244.071
176,104,basic,128.714,50.867,128.714,50.867
176,105,basic,445.424,214.703,445.424,214.703
176,105,gifted,134.213,135.538,134.213,135.538
176,106,basic,474.717,294.112,474.717,294.112
176,106,gifted,93.228,94.148,93.228,94.148
176,107,basic,526.652,254.348,526.652,254.348
176,109,basic,151.341,99.878,151.341,99.878
176,110,basic,394.901,210.279,394.901,210.279
176,113,basic,390.763,241.967,390.763,241.967
176,113,gifted,114.174,115.301,114.174,115.301
176,115,basic,147.961,87.15,147.961,87.15
176,117,basic,256.579,157.44,256.579,157.44
176,117,gifted,49.325,49.812,49.325,49.812
176,118,basic,264.468,138.979,264.468,138.979
176,130,basic,666.01,384.733,666.01,384.733
176,201,basic,82.432,57.466,29.35,16.579
176,202,basic,167.126,88.514,132.626,65.152
176,203,basic,249.385,179.126,191.362,132.857
176,204,basic,182.084,131.303,115.105,74.687
176,208,basic,136.164,113.433,53.129,37.33
176,209,basic,140.268,48.198,14.992,4.66
176,210,basic,190.401,81.869,166.055,69.328
176,211,basic,73.31,47.789,32.791,20.61
176,212,gifted,205.722,207.752,200.385,202.363
176,215,basic,118.602,68.138,44.106,22.744
176,218,basic,154.431,98.248,110.615,69.063
176,220,basic,86.495,72.843,37.002,25.84
176,221,basic,160.337,111.419,48.019,25.504
176,222,basic,149.22,88.849,93.147,44.081
176,225,basic,82.609,41.963,40.809,18.506
176,226,basic,258.801,168.988,186.441,111.732
176,229,basic,251.442,214.759,188.471,157.203
176,230,basic,120.964,85.312,44.249,27.564
176,233,basic,287.363,181.033,158.327,94.978
176,234,basic,72.612,60.637,40.222,30.795
176,235,basic,80.769,51.048,48.368,27.94
176,236,basic,49.424,44.177,37.843,33.175
176,239,basic,273.441,162.804,197.541,109.488
176,241,basic,388.725,129.312,355.97,115.439
176,242,basic,157.381,109.527,141.536,97.49
176,243,basic,218.381,118.768,176.005,93.905
176,244,basic,35.301,32.816,16.189,14.659
176,245,basic,318.639,280.777,273.35,237.753
176,246,basic,228.285,119.84,107.331,50.516
176,247,basic,370.986,122.667,342.231,110.949
176,248,basic,143.544,92.624,101.011,63.764
176,249,basic,30.261,23.214,4.29,2.568
176,250,basic,84.228,65.528,29.447,21.56
176,251,basic,131.512,64.023,92.312,42.208
176,252,basic,246.004,182.431,226.045,164.878
176,255,basic,89.235,61.005,60.532,40.148
176,257,basic,118.943,107.429,81.288,71.796
176,259,basic,155.847,120.721,93.867,67.409
176,261,basic,172.41,158.507,89.202,79.458
176,262,basic,186.94,147.987,133.935,102.04
176,264,basic,82.965,36.921,55.03,23.379
176,266,basic,107.559,89.627,55.672,43.549
176,267,basic,121.677,106.752,83.277,71.513
176,268,basic,111.518,105.942,83.451,79.279
176,269,basic,104.073,97.594,63.864,59.395
176,270,basic,147.483,104.945,81.054,50.158
176,272,basic,42.329,39.823,14.162,13.064
176,275,basic,90.112,85.127,72.422,68.322
176,276,basic,154.354,76.195,105.69,50.381
176,277,basic,132.35,90.248,65.17,42.652
176,279,basic,103.98,46.179,28.599,11.579
176,281,basic,63.934,44.309,8.177,4.791
176,282,basic,76.616,60.508,21.219,14.373
176,286,basic,170.847,108.944,116.475,62.027
176,287,gifted,190.0,191.875,112.655,113.767
176,288,basic,190.019,169.247,131.511,113.665
176,289,basic,105.683,93.426,61.645,51.862
176,291,basic,360.086,259.147,285.762,188.615
176,292,basic,498.44,293.696,206.806,104.999
176,930,basic,398.975,360.939,398.013,360.025
176,935,basic,436.221,322.222,302.527,199.538
176,939,basic,152.166,68.897,95.428,37.101
176,949,basic,381.266,323.874,244.161,194.649
176,955,basic,43.942,41.745,31.92,30.324
176,971,gifted,515.982,521.075,501.396,506.345
176,972,basic,260.493,204.312,224.427,170.643
176,974,basic,86.683,79.134,67.608,61.013
176,977,basic,238.215,185.131,150.045,109.529
177,103,basic,265.444,250.008,265.444,250.008
177,104,basic,152.191,49.957,152.191,49.957
177,105,basic,455.935,217.768,455.935,217.768
177,105,gifted,137.38,137.975,137.38,137.975
177,106,basic,472.228,288.658,472.228,288.658
177,106,gifted,92.739,93.14,92.739,93.14
177,107,basic,536.273,263.366,536.273,263.366
177,109,basic,148.16,101.228,148.16,101.228
177,110,basic,404.978,195.619,404.978,195.619
177,113,basic,400.298,264.612,400.298,264.612
177,113,gifted,116.959,117.466,116.959,117.466
177,115,basic,145.019,87.689,145.019,87.689
177,117,basic,266.407,161.994,266.407,161.994
177,117,gifted,51.214,51.436,51.214,51.436
177,118,basic,268.476,138.775,268.476,138.775
177,130,basic,667.475,353.909,667.475,353.909
177,201,basic,77.252,55.591,26.521,15.761
177,202,basic,166.932,86.283,132.27,63.952
177,203,basic,274.239,208.559,211.548,156.247
177,204,basic,175.545,135.969,113.783,80.657
177,208,basic,125.443,108.588,53.782,41.522
177,209,basic,154.447,38.954,16.766,3.858
177,210,basic,194.285,67.215,171.996,58.13
177,211,basic,78.485,52.022,36.518,23.374
177,212,gifted,205.723,206.613,200.32,201.188
177,215,basic,118.372,56.367,43.842,18.321
177,218,basic,156.045,94.805,112.139,67.025
177,220,basic,90.366,75.988,41.305,29.38
177,221,basic,164.621,99.102,52.405,24.365
177,222,basic,142.048,88.346,88.898,43.878
177,225,basic,81.742,38.201,39.824,16.835
177,226,basic,261.497,145.033,187.708,95.521
177,229,basic,256.006,234.439,195.446,176.906
177,230,basic,110.065,81.572,42.813,28.401
177,233,basic,285.557,168.588,159.032,89.937
177,234,basic,75.661,67.143,43.11,36.226
177,235,basic,81.091,46.761,50.3,26.799
177,236,basic,50.013,45.425,36.847,32.917
177,239,basic,265.164,162.626,191.729,110.274
177,241,basic,382.648,104.626,349.126,93.326
177,242,basic,163.604,115.459,148.11,103.578
177,243,basic,216.751,108.169,172.985,84.807
177,244,basic,35.879,33.736,15.842,14.7
177,245,basic,318.656,282.519,273.338,239.467
177,246,basic,228.482,111.503,107.049,47.495
177,247,basic,373.405,98.503,343.584,89.115
177,248,basic,142.562,91.856,98.607,62.295
177,249,basic,30.908,23.072,5.294,3.053
177,250,basic,85.807,72.6,29.382,23.567
177,251,basic,132.656,52.447,92.68,34.438
177,252,basic,243.954,183.078,223.823,165.383
177,255,basic,89.937,62.269,62.159,41.801
177,257,basic,121.478,113.55,83.259,77.242
177,259,basic,159.702,136.112,103.106,83.01
177,261,basic,165.299,155.172,84.182,78.111
177,262,basic,178.67,146.629,127.96,101.505
177,264,basic,80.336,26.417,52.543,16.593
177,266,basic,103.216,84.777,51.565,39.927
177,267,basic,114.696,102.838,76.545,67.355
177,268,basic,109.99,104.49,81.047,76.995
177,269,basic,108.75,103.036,62.946,59.522
177,270,basic,155.11,124.912,85.931,61.933
177,272,basic,41.958,39.794,14.888,14.077
177,275,basic,96.318,91.384,79.654,75.553
177,276,basic,157.027,63.056,113.96,44.587
177,277,basic,128.578,90.662,65.029,44.231
177,279,basic,103.205,38.173,28.953,9.876
177,281,basic,67.561,48.175,8.89,5.495
177,282,basic,77.067,67.072,22.184,16.834
177,286,basic,182.804,98.031,133.805,59.593
177,287,gifted,190.0,190.822,112.725,113.213
177,288,basic,192.981,170.874,138.481,119.099
177,289,basic,107.163,100.321,63.161,58.52
177,291,basic,364.984,266.708,290.769,196.117
177,292,basic,498.682,288.381,212.759,108.478
177,930,basic,398.971,373.172,398.016,372.264
177,935,basic,434.931,349.368,307.828,229.436
177,939,basic,152.456,61.105,98.145,34.856
177,949,basic,377.306,346.459,239.306,215.359
177,955,basic,42.526,40.4,30.676,29.142
177,971,gifted,515.815,518.048,501.452,503.622
177,972,basic,259.16,221.62,221.023,185.418
177,974,basic,87.214,81.515,67.624,62.904
177,977,basic,233.477,203.297,148.257,123.023
178,103,basic,275.98,250.483,275.98,250.483
178,104,basic,115.837,49.276,115.837,49.276
178,105,basic,450.116,218.88,450.116,218.88
178,105,gifted,135.627,137.469,135.627,137.469
178,106,basic,462.343,298.036,462.343,298.036
178,106,gifted,90.797,92.031,90.797,92.031
