draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
179,basic,10008.5,10248.3997,239.8997,1.5874,1.2822,2.8435,1.6738,1.389,2.9831
179,gifted,1315.5,1315.5,0.0,,,,,,
180,basic,10008.5,10228.1099,219.6099,1.5632,1.259,2.8094,1.6542,1.3771,2.9702
180,gifted,1315.5,1315.5,0.0,,,,,,
181,basic,10008.5,10227.2194,218.7194,1.5605,1.2527,2.8152,1.6487,1.364,2.9701
181,gifted,1315.5,1315.5,0.0,,,,,,
182,basic,10008.5,10230.0557,221.5557,1.568,1.2604,2.8154,1.6528,1.3768,2.97
182,gifted,1315.5,1315.5,0.0,,,,,,
183,basic,10008.5,10224.2941,215.7941,1.5531,1.2527,2.7933,1.6456,1.3686,2.9704
183,gifted,1315.5,1315.5,0.0,,,,,,
184,basic,10008.5,10248.8351,240.3351,1.5782,1.259,2.8225,1.665,1.3767,2.9704
184,gifted,1315.5,1315.5,0.0,,,,,,
185,basic,10008.5,10235.683,227.183,1.5421,1.2477,2.7775,1.6325,1.3601,2.9594
185,gifted,1315.5,1315.5,0.0,,,,,,
186,basic,10008.5,10268.4178,259.9178,1.5257,1.2277,2.7384,1.6174,1.3465,2.9539
186,gifted,1315.5,1315.5,0.0,,,,,,
187,basic,10008.5,10250.1633,241.6633,1.5613,1.259,2.8096,1.6475,1.3769,2.9624
187,gifted,1315.5,1315.5,0.0,,,,,,
188,basic,10008.5,10260.3597,251.8597,1.5563,1.2825,2.7982,1.6442,1.3881,2.9704
188,gifted,1315.5,1315.5,0.0,,,,,,
189,basic,10008.5,10245.2368,236.7368,1.5839,1.2898,2.8421,1.6691,1.3919,2.9719
189,gifted,1315.5,1315.5,0.0,,,,,,
190,basic,10008.5,10243.4596,234.9596,1.5679,1.259,2.8157,1.6541,1.3766,2.9704
190,gifted,1315.5,1315.5,0.0,,,,,,
191,basic,10008.5,10252.7758,244.2758,1.5859,1.2874,2.846,1.6749,1.394,2.9832
191,gifted,1315.5,1315.5,0.0,,,,,,
192,basic,10008.5,10253.8687,245.3687,1.5591,1.2606,2.7934,1.6502,1.377,2.9698
192,gifted,1315.5,1315.5,0.0,,,,,,
193,basic,10008.5,10263.4036,254.9036,1.5403,1.2474,2.7632,1.6298,1.3596,2.9594
193,gifted,1315.5,1315.5,0.0,,,,,,
194,basic,10008.5,10242.7453,234.2453,1.5385,1.2437,2.7854,1.6296,1.3555,2.9623
194,gifted,1315.5,1315.5,0.0,,,,,,
195,basic,10008.5,10267.045,258.545,1.534,1.2527,2.7565,1.6223,1.361,2.9539
195,gifted,1315.5,1315.5,0.0,,,,,,
196,basic,10008.5,10223.2059,214.7059,1.5632,1.259,2.8119,1.6505,1.3764,2.9704
196,gifted,1315.5,1315.5,0.0,,,,,,
197,basic,10008.5,10282.002,273.502,1.546,1.2529,2.7855,1.6354,1.3689,2.9594
197,gifted,1315.5,1315.5,0.0,,,,,,
198,basic,10008.5,10236.7503,228.2503,1.5494,1.2475,2.8094,1.6385,1.3596,2.97
198,gifted,1315.5,1315.5,0.0,,,,,,
199,basic,10008.5,10247.3443,238.8443,1.6069,1.2794,2.8466,1.6956,1.3898,3.0405
199,gifted,1315.5,1315.5,0.0,,,,,,
